PW(µs),Azimuth(º),Elevation(º),Power(dBm),Freq(MHz),cluster
2.76,328.710938,90.0,-49.5,4394.535,0
2.74,327.65625,90.0,-49.0,4394.215,0
2.76,327.65625,90.0,-47.5,4394.3,0
2.76,326.25,90.0,-47.0,4394.35,0
1.01,7.03125,90.0,-44.5,4543.275,0
1.01,7.03125,90.0,-44.5,4543.46,0
1.01,7.03125,90.0,-44.5,4543.375,0
2.78,328.710938,90.0,-48.0,4396.83,0
2.78,330.117188,90.0,-48.5,4396.83,0
2.76,330.117188,90.0,-48.5,4396.92,0
2.56,330.117188,90.0,-48.0,4396.78,0
2.78,330.117188,90.0,-48.5,4396.595,0
2.76,328.710938,90.0,-48.5,4396.88,0
2.76,331.171875,90.0,-48.5,4396.78,0
2.78,330.117188,90.0,-48.0,4396.645,0
2.78,330.117188,90.0,-47.5,4397.105,0
2.76,330.117188,90.0,-47.5,4396.645,0
2.76,330.117188,90.0,-47.5,4397.15,0
2.78,330.117188,90.0,-47.5,4397.065,0
2.79,331.171875,90.0,-48.0,4397.065,0
2.59,328.710938,90.0,-48.0,4396.965,0
2.59,330.117188,90.0,-47.5,4396.92,0
2.76,328.710938,90.0,-47.5,4397.2,0
2.76,330.117188,90.0,-47.5,4396.78,0
2.76,331.171875,90.0,-48.0,4396.78,0
2.78,331.171875,90.0,-47.5,4396.595,0
2.76,331.171875,90.0,-47.5,4396.73,0
2.78,331.171875,90.0,-47.5,4396.645,0
2.76,331.171875,90.0,-47.5,4396.595,0
2.76,330.117188,90.0,-47.5,4396.83,0
2.76,330.117188,90.0,-47.0,4396.88,0
1.01,2.109375,90.0,-42.0,4543.605,0
1.01,2.109375,90.0,-42.0,4543.695,0
2.56,327.65625,90.0,-47.0,4396.78,0
2.56,326.25,90.0,-47.0,4396.78,0
1.01,3.515625,90.0,-38.5,4543.605,0
1.01,2.109375,90.0,-38.0,4543.745,0
2.78,326.25,90.0,-47.0,4396.73,0
2.76,326.25,90.0,-47.0,4396.73,0
2.76,327.65625,90.0,-47.0,4396.595,0
2.78,327.65625,90.0,-47.0,4396.545,0
2.76,326.25,90.0,-47.0,4396.645,0
2.76,327.65625,90.0,-47.0,4396.645,0
1.01,5.625,90.0,-42.5,4543.56,0
1.01,5.625,90.0,-42.5,4543.695,0
1.01,3.515625,90.0,-43.0,4543.325,0
1.01,2.109375,90.0,-42.5,4543.225,0
1.01,3.515625,90.0,-43.0,4543.14,0
2.76,322.734375,90.0,-47.0,4394.26,0
2.76,321.679688,90.0,-46.5,4394.445,0
2.78,323.4375,90.0,-46.0,4394.35,0
2.76,323.4375,90.0,-46.5,4394.3,0
2.76,322.734375,90.0,-46.5,4394.4,0
2.76,324.492188,90.0,-46.5,4394.3,0
2.79,324.492188,90.0,-47.0,4394.495,0
2.79,324.492188,90.0,-47.0,4394.535,0
2.76,326.25,90.0,-47.0,4394.445,0
2.78,325.546875,90.0,-47.5,4394.26,0
2.79,326.25,90.0,-47.0,4394.35,0
2.76,326.25,90.0,-47.0,4394.445,0
2.76,326.25,90.0,-47.0,4394.35,0
2.76,325.546875,90.0,-47.5,4394.3,0
2.76,324.492188,90.0,-46.0,4394.215,0
2.56,324.492188,90.0,-47.0,4394.165,0
2.78,327.65625,90.0,-47.5,4396.73,0
2.76,326.25,90.0,-47.5,4396.73,0
2.76,325.546875,90.0,-48.0,4396.645,0
2.76,326.25,90.0,-47.5,4396.73,0
2.76,327.65625,90.0,-47.5,4396.83,0
2.76,327.65625,90.0,-47.5,4396.92,0
2.76,327.65625,90.0,-47.0,4396.73,0
2.76,327.65625,90.0,-47.0,4396.88,0
2.76,327.65625,90.0,-47.5,4396.73,0
2.76,327.65625,90.0,-47.5,4396.78,0
1.01,7.03125,90.0,-42.0,4543.41,0
1.01,7.03125,90.0,-42.5,4543.375,0
1.01,7.03125,90.0,-43.0,4543.84,0
1.01,7.03125,90.0,-43.0,4543.41,0
2.78,328.710938,90.0,-47.5,4394.495,0
2.79,327.65625,90.0,-47.0,4394.4,0
2.79,327.65625,90.0,-47.5,4394.35,0
2.79,328.710938,90.0,-47.5,4394.445,0
1.01,8.789063,90.0,-38.5,4543.56,0
1.01,8.789063,90.0,-38.5,4543.88,0
1.01,10.195313,90.0,-38.5,4543.84,0
2.76,328.710938,90.0,-47.5,4394.445,0
2.76,328.710938,90.0,-47.5,4394.3,0
2.76,328.710938,90.0,-47.5,4394.215,0
2.76,328.710938,90.0,-47.5,4394.35,0
1.01,10.195313,90.0,-42.0,4543.98,0
1.01,10.195313,90.0,-41.5,4543.795,0
1.01,10.195313,90.0,-43.5,4543.375,0
1.01,10.195313,90.0,-43.5,4543.225,0
1.01,10.195313,90.0,-42.5,4543.46,0
1.01,10.195313,90.0,-43.0,4543.375,0
2.74,332.578125,90.0,-48.0,4394.35,0
2.79,330.117188,90.0,-47.5,4394.495,0
2.78,331.171875,90.0,-48.0,4394.3,0
2.56,330.117188,90.0,-47.5,4394.26,0
2.79,332.578125,90.0,-48.5,4394.215,0
2.76,331.171875,90.0,-48.5,4394.165,0
1.01,10.195313,90.0,-45.0,4543.56,0
1.01,11.953125,90.0,-45.5,4543.275,0
2.79,328.710938,90.0,-47.5,4394.115,0
2.76,328.710938,90.0,-47.5,4394.165,0
1.01,10.195313,90.0,-43.5,4543.275,0
1.01,11.953125,90.0,-43.5,4543.88,0
2.76,330.117188,90.0,-48.0,4394.445,0
2.76,331.171875,90.0,-48.0,4394.535,0
2.76,330.117188,90.0,-47.5,4394.445,0
2.76,328.710938,90.0,-47.5,4394.445,0
2.76,330.117188,90.0,-48.0,4394.4,0
2.76,330.117188,90.0,-48.0,4394.535,0
2.56,330.117188,90.0,-48.0,4394.535,0
2.76,328.710938,90.0,-48.0,4394.445,0
1.01,10.195313,90.0,-47.0,4543.51,0
1.01,10.195313,90.0,-47.5,4543.325,0
2.78,327.65625,90.0,-48.0,4397.015,0
2.76,327.65625,90.0,-48.0,4397.25,0
2.59,328.710938,90.0,-48.0,4396.965,0
2.78,328.710938,90.0,-48.0,4397.065,0
2.76,328.710938,90.0,-48.0,4397.105,0
2.76,328.710938,90.0,-48.0,4396.92,0
2.78,330.117188,90.0,-47.5,4396.965,0
2.78,330.117188,90.0,-48.0,4396.92,0
2.76,327.65625,90.0,-47.5,4396.88,0
2.76,328.710938,90.0,-48.0,4396.78,0
2.76,327.65625,90.0,-47.5,4396.73,0
2.78,327.65625,90.0,-47.5,4396.78,0
2.76,327.65625,90.0,-47.5,4396.92,0
2.76,327.65625,90.0,-47.5,4396.78,0
2.76,327.65625,90.0,-47.5,4396.595,0
2.76,327.65625,90.0,-48.0,4396.88,0
2.76,323.4375,90.0,-47.5,4397.015,0
2.76,325.546875,90.0,-48.0,4396.965,0
2.76,324.492188,90.0,-47.5,4397.065,0
2.76,324.492188,90.0,-47.5,4397.015,0
2.76,326.25,90.0,-47.0,4397.065,0
2.76,325.546875,90.0,-47.5,4396.965,0
2.76,325.546875,90.0,-47.5,4397.2,0
2.56,326.25,90.0,-47.0,4397.065,0
2.76,325.546875,90.0,-47.0,4394.35,0
2.76,324.492188,90.0,-46.5,4394.165,0
1.01,13.359375,90.0,-48.0,4543.56,0
1.01,10.195313,90.0,-48.0,4543.56,0
2.76,324.492188,90.0,-46.5,4394.165,0
2.76,324.492188,90.0,-46.5,4394.35,0
2.76,324.492188,90.0,-46.5,4394.26,0
2.76,324.492188,90.0,-46.5,4394.165,0
2.76,324.492188,90.0,-46.5,4394.26,0
2.76,323.4375,90.0,-46.5,4394.215,0
1.01,8.789063,90.0,-39.0,4543.795,0
1.01,10.195313,90.0,-39.0,4543.745,0
2.78,325.546875,90.0,-46.5,4394.4,0
2.76,325.546875,90.0,-46.5,4394.4,0
2.76,325.546875,90.0,-46.0,4394.445,0
2.76,326.25,90.0,-46.0,4394.495,0
2.78,326.25,90.0,-45.5,4394.495,0
2.76,324.492188,90.0,-46.0,4394.4,0
2.76,325.546875,90.0,-46.5,4394.495,0
2.76,327.65625,90.0,-46.0,4394.585,0
2.78,321.679688,90.0,-46.0,4397.015,0
2.76,321.679688,90.0,-46.0,4397.015,0
2.78,322.734375,90.0,-46.0,4396.965,0
2.78,323.4375,90.0,-46.5,4397.015,0
2.76,323.4375,90.0,-46.0,4397.105,0
2.76,323.4375,90.0,-46.0,4397.15,0
1.01,2.109375,90.0,-44.0,4543.41,0
1.01,3.515625,90.0,-44.5,4543.46,0
2.76,323.4375,90.0,-46.5,4396.88,0
2.78,322.734375,90.0,-46.0,4396.73,0
1.01,0.351563,90.0,-44.0,4543.46,0
1.01,358.242188,90.0,-43.5,4543.46,0
2.76,325.546875,90.0,-47.5,4397.065,0
2.76,325.546875,90.0,-47.0,4397.015,0
2.76,324.492188,90.0,-47.0,4397.065,0
2.76,322.734375,90.0,-47.0,4397.065,0
2.79,323.4375,90.0,-46.5,4397.015,0
2.78,323.4375,90.0,-46.5,4397.065,0
2.76,321.679688,90.0,-46.0,4396.88,0
2.76,324.492188,90.0,-46.5,4397.065,0
1.01,16.875,90.0,-44.5,4543.56,0
1.01,16.875,90.0,-44.5,4543.645,0
1.01,16.875,90.0,-40.5,4543.605,0
1.01,18.28125,90.0,-40.5,4543.41,0
1.01,16.875,90.0,-43.0,4543.645,0
1.01,15.46875,90.0,-43.5,4543.695,0
1.0,0.351563,90.0,-44.0,4543.46,0
1.01,0.351563,90.0,-44.0,4543.275,0
1.01,0.351563,90.0,-44.0,4543.41,0
1.01,19.6875,90.0,-45.5,4543.84,0
1.01,19.6875,90.0,-45.0,4543.41,0
2.76,327.65625,90.0,-45.5,4396.83,0
2.76,327.65625,90.0,-46.0,4396.92,0
1.01,18.28125,90.0,-41.0,4543.605,0
1.01,18.28125,90.0,-41.0,4543.605,0
2.76,327.65625,90.0,-46.0,4396.78,0
2.76,327.65625,90.0,-45.5,4396.92,0
2.76,327.65625,90.0,-45.5,4397.065,0
2.76,327.65625,90.0,-46.0,4396.965,0
1.01,19.6875,90.0,-45.0,4543.325,0
1.01,2.109375,90.0,-42.5,4543.56,0
2.76,327.65625,90.0,-46.0,4397.015,0
2.76,327.65625,90.0,-46.0,4397.015,0
1.01,2.109375,90.0,-48.0,4543.745,0
1.01,2.109375,90.0,-48.0,4543.695,0
1.01,0.351563,90.0,-43.5,4543.56,0
1.01,2.109375,90.0,-43.5,4543.46,0
1.01,16.875,90.0,-43.0,4543.645,0
1.01,16.875,90.0,-43.0,4543.695,0
2.76,321.679688,90.0,-46.0,4396.78,0
2.76,321.679688,90.0,-46.0,4396.88,0
2.76,321.679688,90.0,-46.0,4396.965,0
2.76,322.734375,90.0,-46.5,4396.88,0
1.01,3.515625,90.0,-44.0,4543.375,0
1.01,0.351563,90.0,-44.0,4543.56,0
2.76,321.679688,90.0,-46.0,4396.965,0
2.76,321.679688,90.0,-46.0,4396.965,0
2.76,321.679688,90.0,-45.5,4396.965,0
2.76,322.734375,90.0,-46.0,4396.92,0
2.74,320.625,90.0,-45.5,4396.78,0
2.76,322.734375,90.0,-46.0,4396.92,0
1.01,18.28125,90.0,-49.0,4543.41,0
1.01,18.28125,90.0,-49.0,4543.325,0
2.76,321.679688,90.0,-45.5,4394.445,0
2.76,321.679688,90.0,-45.5,4394.4,0
2.76,321.679688,90.0,-45.0,4394.26,0
2.76,322.734375,90.0,-45.5,4394.4,0
2.76,320.625,90.0,-45.0,4394.35,0
2.76,321.679688,90.0,-45.5,4394.115,0
2.75,321.679688,90.0,-46.0,4394.165,0
2.76,321.679688,90.0,-46.0,4394.4,0
1.01,19.6875,90.0,-45.0,4543.275,0
1.01,19.6875,90.0,-45.0,4543.695,0
1.01,2.109375,90.0,-43.5,4543.51,0
1.01,358.242188,90.0,-44.0,4543.51,0
1.01,0.351563,90.0,-44.0,4543.325,0
2.76,324.492188,90.0,-45.5,4394.35,0
2.76,326.25,90.0,-45.5,4394.495,0
2.76,325.546875,90.0,-46.0,4394.445,0
2.75,325.546875,90.0,-46.0,4394.4,0
2.78,330.117188,90.0,-46.0,4394.445,0
2.74,326.25,90.0,-45.5,4394.35,0
2.56,326.25,90.0,-46.0,4394.26,0
2.76,326.25,90.0,-45.5,4394.4,0
2.76,328.710938,90.0,-46.5,4394.445,0
2.76,328.710938,90.0,-46.5,4394.4,0
2.76,328.710938,90.0,-46.0,4394.3,0
2.76,327.65625,90.0,-46.0,4394.4,0
2.78,327.65625,90.0,-45.5,4394.445,0
2.78,328.710938,90.0,-46.0,4394.26,0
2.76,328.710938,90.0,-46.0,4394.585,0
2.76,327.65625,90.0,-46.0,4394.495,0
2.76,325.546875,90.0,-46.0,4397.105,0
2.76,325.546875,90.0,-46.0,4397.015,0
1.01,358.242188,90.0,-38.5,4543.745,0
1.01,356.835938,90.0,-38.5,4543.51,0
2.76,325.546875,90.0,-45.5,4397.065,0
2.76,324.492188,90.0,-45.5,4396.965,0
2.76,323.4375,90.0,-45.5,4397.065,0
2.59,322.734375,90.0,-45.5,4396.92,0
1.01,358.242188,90.0,-42.5,4543.375,0
1.01,358.242188,90.0,-42.5,4543.745,0
2.78,322.734375,90.0,-45.5,4396.685,0
2.78,322.734375,90.0,-45.5,4396.88,0
1.01,24.257813,90.0,-51.0,4543.41,0
1.01,24.257813,90.0,-51.0,4543.46,0
1.01,358.242188,90.0,-44.5,4543.275,0
1.01,0.351563,90.0,-44.0,4543.41,0
1.01,18.28125,90.0,-46.0,4543.695,0
1.01,19.6875,90.0,-46.0,4543.745,0
1.01,8.789063,90.0,-37.5,4543.14,0
1.01,10.195313,90.0,-37.5,4543.56,0
1.01,8.789063,90.0,-38.0,4543.745,0
1.01,10.195313,90.0,-37.5,4543.56,0
1.01,11.953125,90.0,-50.5,4543.645,0
1.01,13.359375,90.0,-50.5,4543.46,0
1.01,19.6875,90.0,-43.5,4543.19,0
1.01,21.445313,90.0,-43.5,4543.695,0
1.01,7.03125,90.0,-44.0,4543.325,0
1.01,7.03125,90.0,-43.5,4543.325,0
1.01,24.257813,90.0,-46.0,4543.51,0
1.0,5.625,90.0,-43.0,4543.645,0
1.01,16.875,90.0,-41.5,4543.88,0
1.01,19.6875,90.0,-41.5,4543.795,0
1.01,21.445313,90.0,-43.0,4543.745,0
1.01,21.445313,90.0,-43.0,4544.025,0
1.01,22.851563,90.0,-43.0,4543.84,0
1.01,22.851563,90.0,-43.0,4543.695,0
1.01,7.03125,90.0,-46.0,4543.275,0
1.01,5.625,90.0,-46.5,4543.41,0
1.01,7.03125,90.0,-41.5,4543.375,0
1.01,7.03125,90.0,-41.5,4543.56,0
1.01,5.625,90.0,-41.5,4543.325,0
1.01,7.03125,90.0,-41.5,4543.605,0
2.74,321.679688,90.0,-45.5,4396.83,0
2.76,321.679688,90.0,-45.5,4397.065,0
2.78,321.679688,90.0,-45.0,4396.78,0
2.76,320.625,90.0,-45.0,4396.78,0
2.76,320.625,90.0,-45.0,4397.065,0
2.76,320.625,90.0,-45.0,4396.92,0
2.76,321.679688,90.0,-44.5,4396.92,0
2.78,320.625,90.0,-44.5,4396.92,0
1.01,19.6875,90.0,-48.0,4543.41,0
1.01,16.875,90.0,-48.0,4543.51,0
1.01,21.445313,90.0,-44.0,4543.19,0
1.01,7.03125,90.0,-42.5,4543.19,0
1.01,19.6875,90.0,-48.5,4543.645,0
1.01,18.28125,90.0,-48.5,4543.46,0
1.01,7.03125,90.0,-42.5,4543.325,0
1.01,7.03125,90.0,-42.0,4543.325,0
1.01,21.445313,90.0,-48.5,4543.605,0
1.01,18.28125,90.0,-49.0,4543.645,0
1.01,19.6875,90.0,-48.5,4543.56,0
1.01,19.6875,90.0,-48.0,4543.46,0
1.01,16.875,90.0,-48.5,4543.56,0
1.01,19.6875,90.0,-48.5,4543.605,0
1.01,22.851563,90.0,-42.0,4543.745,0
1.01,22.851563,90.0,-42.5,4543.275,0
1.01,21.445313,90.0,-43.0,4543.325,0
1.01,24.257813,90.0,-43.0,4543.84,0
1.01,11.953125,90.0,-47.5,4543.46,0
1.01,15.46875,90.0,-47.5,4543.325,0
1.01,13.359375,90.0,-43.0,4543.225,0
1.01,13.359375,90.0,-43.0,4543.14,0
1.01,15.46875,90.0,-46.0,4543.46,0
1.01,13.359375,90.0,-46.0,4543.325,0
1.01,15.46875,90.0,-38.0,4543.795,0
1.01,15.46875,90.0,-38.0,4543.88,0
1.01,16.875,90.0,-42.0,4543.375,0
1.01,15.46875,90.0,-42.0,4543.41,0
1.01,24.257813,90.0,-44.0,4543.275,0
1.01,22.851563,90.0,-44.0,4543.84,0
1.01,21.445313,90.0,-38.5,4543.88,0
1.01,24.257813,90.0,-38.5,4543.93,0
1.01,21.445313,90.0,-39.0,4543.93,0
1.01,21.445313,90.0,-38.5,4543.93,0
1.01,21.445313,90.0,-39.0,4543.745,0
1.01,21.445313,90.0,-39.0,4543.605,0
1.01,3.515625,90.0,-40.5,4543.98,0
1.01,22.851563,90.0,-43.5,4543.225,0
1.01,2.109375,90.0,-34.0,4544.115,0
1.01,3.515625,90.0,-34.5,4544.115,0
1.01,3.515625,90.0,-34.5,4544.065,0
1.01,2.109375,90.0,-34.0,4544.165,0
1.01,7.03125,90.0,-43.0,4543.225,0
1.01,8.789063,90.0,-43.5,4543.325,0
2.76,318.867188,90.0,-58.0,4396.685,0
2.75,312.890625,90.0,-58.0,4396.645,0
2.76,312.890625,90.0,-44.5,4397.105,0
2.76,312.890625,90.0,-44.5,4397.015,0
2.76,311.484375,90.0,-44.0,4397.105,0
2.76,312.539063,90.0,-44.5,4397.065,0
2.76,312.539063,90.0,-44.0,4396.92,0
2.76,312.539063,90.0,-44.0,4396.78,0
2.76,311.484375,90.0,-44.5,4396.83,0
2.76,312.539063,90.0,-44.5,4396.83,0
1.01,5.625,90.0,-37.5,4543.14,0
1.01,5.625,90.0,-38.0,4543.19,0
1.01,5.625,90.0,-43.5,4543.46,0
1.01,5.625,90.0,-43.5,4543.41,0
1.01,11.953125,90.0,-45.0,4543.375,0
1.01,11.953125,90.0,-45.0,4543.225,0
1.01,11.953125,90.0,-40.0,4543.04,0
1.01,8.789063,90.0,-39.5,4543.19,0
1.01,7.03125,90.0,-37.0,4542.61,0
1.01,7.03125,90.0,-37.0,4542.955,0
0.95,7.03125,90.0,-34.5,4543.93,0
1.01,8.789063,90.0,-34.5,4543.09,0
1.01,16.875,90.0,-34.5,4542.99,0
1.01,15.46875,90.0,-35.0,4542.855,0
1.01,16.875,90.0,-39.0,4543.225,0
1.01,16.875,90.0,-39.0,4542.905,0
1.01,16.875,90.0,-39.0,4543.225,0
1.01,16.875,90.0,-37.5,4542.905,0
1.01,16.875,90.0,-38.0,4542.99,0
1.01,24.257813,90.0,-47.0,4543.325,0
1.01,24.257813,90.0,-47.5,4543.225,0
9.89,287.929688,90.0,-54.5,1394.075,1
9.9,292.5,90.0,-54.5,1394.26,1
9.89,297.421875,90.0,-56.0,1373.95,1
9.89,297.421875,90.0,-57.0,1374.135,1
1.01,24.257813,90.0,-44.0,4543.275,0
1.01,24.257813,90.0,-44.5,4543.19,0
2.76,311.484375,90.0,-44.0,4396.92,0
2.76,311.484375,90.0,-44.0,4397.015,0
2.76,310.078125,90.0,-44.0,4396.83,0
2.76,311.132813,90.0,-44.0,4396.92,0
2.76,310.078125,90.0,-44.5,4396.92,0
2.76,310.078125,90.0,-44.5,4397.015,0
2.76,312.539063,90.0,-45.0,4397.15,0
2.78,308.320313,90.0,-45.0,4397.065,0
2.78,310.078125,90.0,-44.5,4397.065,0
2.76,310.078125,90.0,-44.5,4397.065,0
1.01,32.695313,90.0,-46.5,4543.325,0
1.01,34.101563,90.0,-46.5,4543.46,0
1.0,26.367188,90.0,-40.0,4543.275,0
1.0,24.960938,90.0,-40.5,4543.51,0
1.01,32.695313,90.0,-45.5,4543.325,0
1.01,32.695313,90.0,-46.0,4543.325,0
1.01,21.445313,90.0,-46.0,4543.275,0
1.01,32.695313,90.0,-46.5,4543.325,0
2.79,311.132813,90.0,-42.5,4396.92,0
2.76,311.132813,90.0,-42.5,4396.88,0
2.76,312.890625,90.0,-42.0,4396.83,0
2.76,311.484375,90.0,-42.0,4396.685,0
2.76,311.484375,90.0,-42.0,4397.015,0
2.76,311.484375,90.0,-42.0,4397.065,0
2.76,311.484375,90.0,-42.5,4397.105,0
2.76,311.484375,90.0,-42.5,4397.15,0
2.76,310.078125,90.0,-42.5,4396.78,0
2.79,311.132813,90.0,-42.5,4396.73,0
1.01,19.6875,90.0,-38.5,4543.09,0
1.01,22.851563,90.0,-38.5,4542.955,0
1.01,19.6875,90.0,-40.5,4543.225,0
1.01,19.6875,90.0,-40.5,4543.14,0
1.01,21.445313,90.0,-41.5,4543.375,0
1.01,21.445313,90.0,-41.0,4543.19,0
1.01,29.179688,90.0,-45.0,4543.19,0
1.01,29.179688,90.0,-41.0,4543.14,0
1.01,30.234375,90.0,-40.5,4543.275,0
1.01,30.234375,90.0,-40.5,4543.225,0
1.01,29.179688,90.0,-40.5,4543.19,0
1.01,32.695313,90.0,-47.0,4543.51,0
1.01,15.46875,90.0,-45.0,4543.56,0
1.01,11.953125,90.0,-40.5,4543.225,0
1.01,11.953125,90.0,-40.5,4543.275,0
1.01,31.640625,90.0,-38.5,4542.855,0
0.94,30.234375,90.0,-39.0,4544.165,0
1.01,30.234375,90.0,-36.0,4544.35,0
1.0,31.640625,90.0,-36.0,4544.445,0
1.01,34.804688,90.0,-44.5,4543.225,0
1.01,34.804688,90.0,-44.5,4543.19,0
1.11,7.03125,90.0,-56.5,1375.97,1
1.13,7.03125,90.0,-54.5,1375.785,1
1.01,31.640625,90.0,-41.0,4543.275,0
1.01,13.359375,90.0,-39.0,4542.955,0
1.01,31.640625,90.0,-45.5,4543.645,0
1.01,31.640625,90.0,-45.0,4543.695,0
1.01,13.359375,90.0,-38.5,4543.325,0
1.01,16.875,90.0,-38.5,4543.04,0
1.01,18.28125,90.0,-41.0,4543.14,0
1.01,16.875,90.0,-40.5,4543.275,0
1.01,18.28125,90.0,-34.0,4542.905,0
1.01,18.28125,90.0,-34.0,4542.71,0
1.01,18.28125,90.0,-34.0,4543.04,0
1.01,16.875,90.0,-34.0,4543.93,0
1.01,21.445313,90.0,-37.0,4543.09,0
1.01,22.851563,90.0,-37.5,4542.99,0
1.01,24.960938,90.0,-39.0,4543.19,0
1.01,24.960938,90.0,-39.5,4543.04,0
1.01,24.960938,90.0,-40.0,4543.04,0
1.01,24.960938,90.0,-40.0,4543.375,0
1.01,19.6875,90.0,-41.0,4543.04,0
1.01,19.6875,90.0,-40.5,4543.09,0
1.01,32.695313,90.0,-38.0,4542.99,0
1.01,32.695313,90.0,-38.0,4542.905,0
1.01,32.695313,90.0,-44.0,4543.325,0
1.01,32.695313,90.0,-44.5,4543.46,0
1.01,13.359375,90.0,-45.5,4543.41,0
1.01,11.953125,90.0,-45.5,4543.51,0
1.01,32.695313,90.0,-40.0,4543.14,0
1.01,32.695313,90.0,-40.0,4543.09,0
1.01,34.804688,90.0,-40.5,4543.225,0
1.01,34.804688,90.0,-40.5,4543.14,0
1.01,34.804688,90.0,-40.5,4543.46,0
1.01,34.804688,90.0,-40.0,4543.19,0
1.01,35.859375,90.0,-40.0,4543.225,0
1.01,34.804688,90.0,-40.5,4543.04,0
1.01,34.101563,90.0,-34.5,4542.76,0
1.01,34.804688,90.0,-34.5,4542.525,0
1.01,22.851563,90.0,-39.5,4543.14,0
1.01,22.851563,90.0,-39.5,4543.19,0
1.01,24.257813,90.0,-37.0,4542.805,0
1.01,24.257813,90.0,-37.5,4543.19,0
1.01,35.859375,90.0,-40.0,4542.855,0
1.01,35.859375,90.0,-40.0,4543.275,0
1.01,34.804688,90.0,-43.0,4543.375,0
1.01,35.859375,90.0,-43.0,4543.19,0
1.01,22.851563,90.0,-40.5,4543.275,0
1.01,22.851563,90.0,-40.5,4543.325,0
1.01,37.617188,90.0,-40.5,4543.225,0
1.01,36.914063,90.0,-40.5,4543.19,0
1.01,37.617188,90.0,-34.5,4543.09,0
1.01,35.859375,90.0,-34.5,4542.99,0
1.01,34.804688,90.0,-44.0,4543.325,0
1.01,36.914063,90.0,-44.0,4543.41,0
1.01,36.914063,90.0,-37.0,4543.09,0
1.01,36.914063,90.0,-37.0,4542.805,0
1.01,37.617188,90.0,-41.0,4543.46,0
1.01,37.617188,90.0,-41.5,4543.09,0
1.01,36.914063,90.0,-38.5,4542.955,0
1.01,36.914063,90.0,-39.0,4543.09,0
1.01,21.445313,90.0,-47.5,4543.41,0
1.01,21.445313,90.0,-47.5,4543.51,0
1.01,36.914063,90.0,-41.0,4543.275,0
1.01,37.617188,90.0,-40.5,4543.325,0
1.01,37.617188,90.0,-40.5,4542.955,0
1.01,36.914063,90.0,-41.0,4543.41,0
1.01,35.859375,90.0,-34.5,4542.475,0
1.01,36.914063,90.0,-34.5,4542.99,0
1.01,36.914063,90.0,-41.5,4543.14,0
1.01,35.859375,90.0,-41.0,4543.09,0
1.01,37.617188,90.0,-42.0,4543.325,0
1.01,38.671875,90.0,-41.5,4543.325,0
1.01,38.671875,90.0,-41.5,4543.04,0
1.01,38.671875,90.0,-41.5,4543.275,0
1.01,36.914063,90.0,-41.0,4543.04,0
1.01,36.914063,90.0,-41.0,4543.14,0
1.01,36.914063,90.0,-41.5,4542.99,0
1.01,37.617188,90.0,-41.5,4543.225,0
1.01,35.859375,90.0,-45.5,4543.41,0
1.01,37.617188,90.0,-45.5,4543.275,0
1.01,37.617188,90.0,-42.5,4543.375,0
1.01,38.671875,90.0,-42.0,4543.275,0
1.01,37.617188,90.0,-41.0,4543.19,0
1.01,37.617188,90.0,-41.0,4543.09,0
1.01,36.914063,90.0,-36.5,4543.375,0
1.01,37.617188,90.0,-36.0,4543.14,0
1.01,36.914063,90.0,-39.5,4543.275,0
1.01,36.914063,90.0,-39.5,4543.275,0
1.01,36.914063,90.0,-42.0,4543.09,0
1.01,35.859375,90.0,-41.5,4543.51,0
1.01,39.726563,90.0,-41.0,4543.04,0
1.01,39.726563,90.0,-41.5,4543.375,0
1.01,18.28125,90.0,-48.5,4543.605,0
1.01,18.28125,90.0,-48.0,4543.325,0
1.01,39.726563,90.0,-40.5,4543.225,0
1.01,38.671875,90.0,-40.5,4542.905,0
12.1,19.6875,90.0,-64.0,4544.165,0
12.11,16.875,90.0,-64.0,4543.93,0
1.01,39.726563,90.0,-44.0,4543.375,0
1.01,40.429688,90.0,-43.5,4543.325,0
1.01,38.671875,90.0,-39.0,4543.19,0
1.01,38.671875,90.0,-39.0,4543.275,0
1.01,43.242188,90.0,-45.0,4543.275,0
1.01,43.242188,90.0,-45.5,4543.325,0
1.01,40.429688,90.0,-35.5,4543.14,0
1.01,40.429688,90.0,-35.0,4543.19,0
1.01,43.242188,90.0,-36.0,4543.04,0
1.01,43.242188,90.0,-36.0,4543.14,0
1.01,43.242188,90.0,-38.0,4542.955,0
1.01,47.109375,90.0,-37.5,4543.275,0
1.01,43.242188,90.0,-35.5,4542.99,0
1.01,43.242188,90.0,-35.5,4543.04,0
1.01,47.109375,90.0,-37.5,4543.275,0
1.01,47.109375,90.0,-38.0,4543.14,0
1.01,43.242188,90.0,-42.5,4543.325,0
1.01,42.890625,90.0,-42.5,4543.275,0
1.01,43.242188,90.0,-43.0,4543.46,0
1.01,41.835938,90.0,-43.0,4543.41,0
1.01,21.445313,90.0,-35.5,4542.76,0
1.01,19.6875,90.0,-36.0,4543.09,0
1.01,21.445313,90.0,-36.0,4542.855,0
1.01,43.242188,90.0,-37.0,4542.955,0
1.01,24.257813,90.0,-35.5,4543.09,0
1.01,24.960938,90.0,-35.5,4542.905,0
1.01,22.851563,90.0,-36.0,4542.955,0
1.01,24.257813,90.0,-35.5,4543.14,0
1.01,41.835938,90.0,-43.0,4543.41,0
