PW(µs),Azimuth(º),Elevation(º),Power(dBm),Freq(MHz),cluster
9.25,111.09375,90.0,-17.5,1375.69,0
14.5,112.5,90.0,-17.5,1375.65,0
22.93,106.523438,90.0,-36.5,1375.97,0
8.47,107.929688,90.0,-36.5,1376.01,0
4.24,101.601563,90.0,-39.0,1425.735,0
4.24,99.84375,90.0,-38.5,1425.69,0
230.68,109.335938,90.0,-38.5,1376.145,1
5.65,106.523438,90.0,-35.0,1425.465,0
5.65,106.523438,90.0,-35.0,1425.6,0
9.7,105.117188,90.0,-18.0,1425.65,0
9.67,106.523438,90.0,-17.5,1425.735,0
9.7,105.117188,90.0,-18.0,1425.69,0
9.73,106.523438,90.0,-17.5,1425.785,0
9.79,106.523438,90.0,-17.5,1425.69,0
9.7,106.523438,90.0,-17.5,1425.835,0
8.44,106.523438,90.0,-36.5,1425.785,0
8.47,105.117188,90.0,-36.5,1425.875,0
8.35,106.523438,90.0,-36.0,1425.785,0
8.47,105.117188,90.0,-36.5,1425.835,0
9.94,95.273438,90.0,-37.0,1425.97,0
9.94,96.679688,90.0,-38.0,1425.835,0
10.45,96.679688,90.0,-38.5,1425.875,0
10.39,96.679688,90.0,-38.5,1425.835,0
9.49,107.929688,90.0,-36.5,1375.65,0
9.4,107.929688,90.0,-36.5,1375.69,0
8.35,111.09375,90.0,-39.5,1425.65,0
8.38,107.929688,90.0,-39.0,1425.55,0
5.68,88.242188,90.0,-37.5,1425.55,0
5.53,90.0,90.0,-37.0,1425.55,0
272.89,111.09375,90.0,-18.0,1376.195,1
290.53,112.5,90.0,-18.0,1376.295,1
4.27,103.007813,90.0,-34.5,1425.305,0
10.3,105.117188,90.0,-17.5,1425.6,0
10.18,105.117188,90.0,-17.5,1425.6,0
10.15,105.117188,90.0,-17.5,1425.69,0
10.42,105.117188,90.0,-17.5,1425.6,0
10.39,105.117188,90.0,-17.5,1425.55,0
10.39,103.007813,90.0,-17.0,1425.735,0
7.48,116.015625,90.0,-18.5,1375.785,0
6.34,112.5,90.0,-18.0,1375.735,0
5.08,93.164063,90.0,-41.5,1425.97,0
5.05,93.164063,90.0,-41.5,1425.92,0
14.2,109.335938,90.0,-17.0,1375.735,0
10.15,111.09375,90.0,-17.5,1375.65,0
7.27,107.929688,90.0,-18.0,1425.55,0
9.94,107.929688,90.0,-18.0,1425.51,0
6.85,142.734375,90.0,-43.5,1425.6,0
6.88,141.679688,90.0,-43.0,1425.55,0
5.47,111.09375,90.0,-35.0,1375.69,0
5.32,111.09375,90.0,-35.0,1375.835,0
10.78,90.0,90.0,-37.5,1425.51,0
10.72,91.757813,90.0,-38.0,1425.6,0
10.75,88.242188,90.0,-38.0,1425.51,0
12.67,84.726563,90.0,-38.5,1425.55,0
8.74,105.117188,90.0,-18.0,1425.735,0
10.0,105.117188,90.0,-18.0,1425.735,0
10.0,103.007813,90.0,-17.5,1425.65,0
10.15,103.007813,90.0,-17.5,1425.65,0
7.06,318.515625,90.0,-70.5,1426.38,0
8.17,98.4375,90.0,-35.0,1426.06,0
6.04,98.4375,90.0,-34.0,1425.735,0
6.07,98.4375,90.0,-34.5,1425.69,0
6.04,98.4375,90.0,-34.5,1425.65,0
4.03,39.726563,90.0,-58.0,1425.415,0
5.98,98.4375,90.0,-35.0,1425.415,0
7.81,41.835938,90.0,-58.0,1424.955,0
6.04,106.523438,90.0,-36.0,1425.785,0
6.07,105.117188,90.0,-36.5,1425.69,0
8.89,106.523438,90.0,-33.5,1375.69,0
8.92,107.929688,90.0,-33.5,1375.835,0
275.17,112.5,90.0,-18.0,1376.295,1
278.65,112.5,90.0,-18.0,1376.295,1
5.17,101.601563,90.0,-35.5,1425.355,0
8.8,106.523438,90.0,-17.5,1425.6,0
8.74,105.117188,90.0,-17.5,1425.6,0
8.8,105.117188,90.0,-17.5,1425.65,0
8.92,105.117188,90.0,-17.5,1425.65,0
5.8,105.117188,90.0,-17.5,1425.735,0
5.8,105.117188,90.0,-17.5,1425.55,0
8.92,109.335938,90.0,-17.0,1375.55,0
6.82,96.679688,90.0,-16.5,1425.735,0
6.85,95.273438,90.0,-16.0,1425.65,0
11.02,99.84375,90.0,-30.5,1425.51,0
11.08,99.84375,90.0,-30.5,1425.325,0
7.99,105.117188,90.0,-29.5,1376.105,0
8.68,84.726563,90.0,-33.5,1425.785,0
8.92,83.320313,90.0,-34.0,1425.835,0
8.62,70.664063,90.0,-38.0,1425.97,0
8.59,68.90625,90.0,-38.0,1425.735,0
7.42,81.5625,90.0,-29.5,1375.835,0
7.15,67.5,90.0,-31.5,1375.835,0
7.81,80.15625,90.0,-34.5,1425.69,0
7.9,78.398438,90.0,-35.0,1425.785,0
7.75,78.398438,90.0,-35.0,1425.65,0
7.72,78.398438,90.0,-35.0,1425.65,0
5.89,109.335938,90.0,-30.0,1375.735,0
8.95,107.929688,90.0,-29.5,1375.785,0
16.69,88.242188,90.0,-32.5,1425.735,0
16.63,88.242188,90.0,-32.5,1425.69,0
7.72,88.242188,90.0,-30.0,1375.875,0
285.4,86.835938,90.0,-31.0,1376.145,1
14.89,103.007813,90.0,-17.5,1425.785,0
8.89,105.117188,90.0,-17.5,1425.735,0
8.83,106.523438,90.0,-17.5,1425.69,0
10.6,106.523438,90.0,-17.5,1425.69,0
9.07,106.523438,90.0,-17.5,1425.735,0
8.92,106.523438,90.0,-17.5,1425.69,0
5.68,109.335938,90.0,-42.0,1425.69,0
10.45,121.289063,90.0,-43.0,1425.835,0
5.68,109.335938,90.0,-42.0,1425.65,0
272.92,112.5,90.0,-18.0,1376.195,1
278.68,112.5,90.0,-18.0,1376.195,1
8.29,106.523438,90.0,-17.5,1425.735,0
5.8,105.117188,90.0,-17.5,1425.735,0
5.83,105.117188,90.0,-17.5,1425.65,0
5.47,105.117188,90.0,-17.5,1425.69,0
5.95,103.007813,90.0,-17.0,1425.65,0
5.92,105.117188,90.0,-17.5,1425.6,0
5.98,116.015625,90.0,-18.0,1375.65,0
8.65,96.679688,90.0,-39.0,1425.6,0
4.78,27.773438,90.0,-57.5,1425.835,0
8.62,96.679688,90.0,-39.5,1425.55,0
4.78,31.640625,90.0,-57.5,1425.465,0
9.28,109.335938,90.0,-17.0,1375.19,0
9.19,112.5,90.0,-17.5,1375.65,0
10.09,107.929688,90.0,-18.0,1425.69,0
14.44,107.929688,90.0,-18.0,1425.55,0
10.15,90.0,90.0,-39.0,1425.92,0
5.17,114.609375,90.0,-37.5,1425.69,0
5.2,116.015625,90.0,-37.5,1425.6,0
10.0,105.117188,90.0,-18.0,1425.735,0
9.64,106.523438,90.0,-17.5,1425.69,0
8.65,106.523438,90.0,-17.5,1425.69,0
8.74,105.117188,90.0,-18.0,1425.69,0
8.47,105.117188,90.0,-18.0,1425.735,0
5.74,98.4375,90.0,-12.0,1425.835,0
8.62,105.117188,90.0,-17.5,1425.735,0
5.68,98.4375,90.0,-12.0,1425.785,0
8.5,105.117188,90.0,-17.5,1425.785,0
8.92,117.421875,90.0,-18.0,1375.65,0
5.44,107.929688,90.0,-10.5,1375.69,0
5.38,111.09375,90.0,-11.0,1375.875,0
282.94,114.609375,90.0,-17.5,1375.875,1
7.63,73.476563,90.0,-19.0,1425.735,0
7.54,73.476563,90.0,-19.0,1425.6,0
8.95,72.070313,90.0,-20.0,1375.875,0
5.95,73.476563,90.0,-20.0,1375.69,0
6.13,73.476563,90.0,-20.5,1375.6,0
8.74,117.421875,90.0,-37.0,1425.875,0
8.77,116.015625,90.0,-37.0,1425.875,0
8.8,116.015625,90.0,-37.5,1375.69,0
8.62,114.609375,90.0,-37.0,1375.785,0
6.85,113.90625,90.0,-40.5,1425.875,0
6.85,112.5,90.0,-41.0,1425.735,0
10.0,105.117188,90.0,-17.5,1425.51,0
10.09,105.117188,90.0,-17.5,1425.6,0
10.03,105.117188,90.0,-17.5,1425.69,0
10.09,105.117188,90.0,-17.5,1425.69,0
10.03,105.117188,90.0,-17.5,1425.6,0
10.12,103.007813,90.0,-17.0,1425.6,0
3.19,193.007813,90.0,-64.5,1356.48,0
6.82,80.15625,90.0,-34.5,1425.875,0
6.82,74.882813,90.0,-35.5,1425.735,0
9.37,101.601563,90.0,-36.5,1425.835,0
10.78,101.601563,90.0,-36.5,1425.735,0
9.43,99.84375,90.0,-36.0,1425.835,0
10.9,98.4375,90.0,-35.5,1425.735,0
10.03,112.5,90.0,-17.5,1375.69,0
10.0,112.5,90.0,-17.5,1375.55,0
5.77,113.90625,90.0,-39.5,1425.735,0
5.77,112.5,90.0,-39.0,1425.875,0
5.65,112.5,90.0,-38.5,1425.735,0
5.62,113.90625,90.0,-38.5,1425.735,0
9.55,116.015625,90.0,-37.0,1375.465,0
234.49,117.421875,90.0,-38.5,1375.785,1
8.8,105.117188,90.0,-17.5,1425.835,0
8.77,105.117188,90.0,-17.5,1425.65,0
8.68,105.117188,90.0,-17.5,1425.735,0
8.74,106.523438,90.0,-17.5,1425.735,0
8.74,106.523438,90.0,-17.5,1425.69,0
7.57,80.15625,90.0,-32.5,1425.735,0
8.02,80.15625,90.0,-32.5,1425.785,0
6.4,111.09375,90.0,-34.0,1425.835,0
8.74,19.6875,90.0,-64.5,1425.65,0
6.58,111.09375,90.0,-34.0,1425.875,0
259.12,96.679688,90.0,-38.5,1376.295,1
260.29,91.757813,90.0,-38.0,1376.47,1
6.88,73.476563,90.0,-39.0,1425.65,0
6.85,74.882813,90.0,-39.0,1425.69,0
6.85,72.070313,90.0,-39.0,1425.69,0
7.0,73.476563,90.0,-38.5,1425.65,0
278.74,112.5,90.0,-18.0,1376.105,1
278.62,112.5,90.0,-18.0,1376.38,1
5.17,99.84375,90.0,-35.0,1425.355,0
5.47,105.117188,90.0,-17.5,1425.735,0
5.59,105.117188,90.0,-17.5,1425.6,0
8.38,105.117188,90.0,-17.5,1425.65,0
8.47,105.117188,90.0,-17.5,1425.6,0
10.24,105.117188,90.0,-17.5,1425.6,0
8.47,105.117188,90.0,-17.5,1425.55,0
5.62,116.015625,90.0,-33.0,1375.785,0
6.04,113.90625,90.0,-33.5,1375.875,0
3.88,117.421875,90.0,-67.0,1376.245,0
8.65,111.09375,90.0,-35.0,1375.785,0
8.62,106.523438,90.0,-40.0,1425.465,0
6.43,111.09375,90.0,-39.0,1425.835,0
6.13,11.953125,90.0,-59.0,1425.65,0
6.49,113.90625,90.0,-38.5,1425.875,0
17.29,111.09375,90.0,-17.5,1375.785,0
17.14,112.5,90.0,-17.5,1375.735,0
4.15,117.421875,90.0,-42.0,1425.735,0
4.15,116.015625,90.0,-41.5,1425.785,0
5.5,107.929688,90.0,-44.5,1425.835,0
5.38,107.929688,90.0,-44.0,1425.875,0
9.7,96.679688,90.0,-37.5,1375.785,0
5.14,86.835938,90.0,-36.5,1375.55,0
6.22,88.242188,90.0,-35.5,1425.835,0
4.0,18.28125,90.0,-63.0,1425.6,0
6.34,90.0,90.0,-35.5,1425.835,0
4.09,15.46875,90.0,-62.5,1425.415,0
235.93,107.929688,90.0,-39.5,1375.69,1
9.13,107.929688,90.0,-34.0,1425.785,0
9.43,107.929688,90.0,-34.0,1425.735,0
8.2,106.523438,90.0,-17.5,1425.735,0
8.14,105.117188,90.0,-17.5,1425.69,0
14.95,106.523438,90.0,-17.5,1425.6,0
8.23,106.523438,90.0,-17.5,1425.55,0
14.98,106.523438,90.0,-17.5,1425.69,0
9.94,116.015625,90.0,-18.0,1375.51,0
15.52,123.75,90.0,-41.0,1375.92,0
14.14,99.84375,90.0,-33.0,1425.835,0
8.5,99.84375,90.0,-33.0,1425.785,0
7.93,11.953125,90.0,-54.0,1425.415,0
8.68,99.84375,90.0,-33.0,1425.65,0
16.42,101.601563,90.0,-17.0,1425.65,0
10.12,112.5,90.0,-18.0,1425.69,0
10.3,101.601563,90.0,-17.0,1425.51,0
10.12,99.84375,90.0,-16.5,1425.55,0
6.94,18.28125,90.0,-58.0,1425.875,0
8.65,98.4375,90.0,-40.5,1425.69,0
7.54,18.28125,90.0,-57.5,1425.875,0
2.92,171.5625,90.0,-68.5,1426.94,0
6.07,99.84375,90.0,-42.5,1425.835,0
5.98,101.601563,90.0,-42.5,1425.92,0
10.75,113.90625,90.0,-34.5,1425.69,0
6.97,113.90625,90.0,-35.0,1425.6,0
8.83,112.5,90.0,-35.5,1425.875,0
8.83,109.335938,90.0,-35.5,1425.785,0
8.8,111.09375,90.0,-36.0,1425.835,0
8.92,109.335938,90.0,-35.5,1425.835,0
14.32,80.15625,90.0,-42.0,1425.415,0
14.38,81.5625,90.0,-42.5,1425.51,0
3.34,171.5625,90.0,-68.0,1425.92,0
10.18,111.09375,90.0,-17.5,1373.86,0
10.27,107.929688,90.0,-40.0,1425.835,0
10.3,107.929688,90.0,-40.0,1425.785,0
14.98,106.523438,90.0,-17.5,1425.65,0
10.15,106.523438,90.0,-17.5,1425.69,0
10.12,105.117188,90.0,-17.5,1425.65,0
10.15,105.117188,90.0,-17.5,1425.6,0
10.18,106.523438,90.0,-17.5,1425.735,0
10.15,106.523438,90.0,-17.5,1425.735,0
13.45,116.015625,90.0,-18.0,1375.735,0
13.18,116.015625,90.0,-18.0,1375.735,0
18.19,61.171875,90.0,-52.0,1425.69,0
18.43,63.984375,90.0,-51.5,1425.65,0
10.39,105.117188,90.0,-17.5,1425.55,0
10.39,103.007813,90.0,-17.0,1425.65,0
10.27,103.007813,90.0,-17.0,1425.65,0
10.42,103.007813,90.0,-17.0,1425.6,0
10.3,103.007813,90.0,-17.0,1425.65,0
10.3,101.601563,90.0,-17.0,1425.6,0
14.14,113.90625,90.0,-34.0,1425.51,0
14.14,113.90625,90.0,-33.5,1425.55,0
13.84,113.90625,90.0,-34.0,1425.65,0
7.24,103.007813,90.0,-34.0,1375.875,0
7.54,101.601563,90.0,-34.5,1375.92,0
233.89,107.929688,90.0,-34.0,1376.33,1
14.8,109.335938,90.0,-33.5,1425.65,0
14.59,109.335938,90.0,-33.5,1425.65,0
14.77,107.929688,90.0,-34.0,1425.69,0
14.83,107.929688,90.0,-34.0,1425.6,0
9.4,111.09375,90.0,-17.5,1375.275,0
17.23,112.5,90.0,-17.5,1375.6,0
6.37,113.90625,90.0,-32.5,1425.875,0
6.25,113.90625,90.0,-32.5,1425.875,0
6.04,112.5,90.0,-33.0,1425.785,0
5.62,112.5,90.0,-33.0,1425.875,0
5.89,95.273438,90.0,-40.5,1425.65,0
5.89,95.273438,90.0,-40.5,1425.835,0
8.62,103.007813,90.0,-17.5,1425.735,0
8.59,106.523438,90.0,-17.5,1425.69,0
8.62,106.523438,90.0,-17.5,1425.785,0
8.62,105.117188,90.0,-18.0,1425.735,0
6.43,93.164063,90.0,-34.5,1425.785,0
6.25,95.273438,90.0,-34.5,1425.785,0
233.23,107.929688,90.0,-33.5,1376.01,1
17.77,109.335938,90.0,-36.5,1425.69,0
17.89,109.335938,90.0,-36.5,1425.65,0
272.89,111.09375,90.0,-18.0,1376.33,1
290.53,112.5,90.0,-18.0,1376.195,1
4.3,101.601563,90.0,-35.5,1425.445,0
8.8,105.117188,90.0,-17.5,1425.65,0
8.65,105.117188,90.0,-17.5,1425.55,0
8.68,105.117188,90.0,-17.5,1425.69,0
8.95,105.117188,90.0,-17.5,1425.465,0
8.98,103.007813,90.0,-17.0,1425.69,0
8.95,103.007813,90.0,-17.0,1425.6,0
7.81,116.015625,90.0,-18.0,1375.735,0
8.35,113.90625,90.0,-35.5,1375.785,0
8.2,111.09375,90.0,-36.5,1375.735,0
8.35,117.421875,90.0,-31.0,1425.92,0
8.38,117.421875,90.0,-31.0,1425.835,0
11.92,121.289063,90.0,-33.0,1425.785,0
11.83,121.289063,90.0,-33.5,1425.785,0
15.94,107.929688,90.0,-35.0,1425.785,0
15.85,107.929688,90.0,-35.0,1425.875,0
9.52,105.117188,90.0,-38.0,1425.65,0
9.49,105.117188,90.0,-38.5,1425.55,0
8.89,127.265625,90.0,-39.0,1375.69,0
19.69,124.453125,90.0,-39.0,1375.735,0
9.82,106.523438,90.0,-17.5,1425.69,0
10.03,106.523438,90.0,-17.5,1425.65,0
9.82,106.523438,90.0,-17.5,1425.65,0
10.12,106.523438,90.0,-17.5,1425.69,0
9.82,105.117188,90.0,-17.5,1425.69,0
9.88,105.117188,90.0,-17.5,1425.69,0
8.98,116.015625,90.0,-18.0,1375.835,0
9.43,261.5625,90.0,-69.5,1358.255,0
6.7,93.164063,90.0,-35.5,1425.735,0
6.7,91.757813,90.0,-35.5,1425.735,0
5.62,76.992188,90.0,-36.5,1425.55,0
5.38,76.992188,90.0,-36.5,1425.6,0
7.93,99.84375,90.0,-36.0,1376.105,0
8.08,105.117188,90.0,-38.0,1376.06,0
6.1,103.007813,90.0,-17.0,1425.65,0
6.1,103.007813,90.0,-17.0,1425.6,0
6.07,103.007813,90.0,-17.0,1425.65,0
6.07,103.007813,90.0,-17.0,1425.65,0
9.19,103.007813,90.0,-17.0,1425.65,0
9.22,113.90625,90.0,-18.0,1425.55,0
5.92,117.421875,90.0,-42.5,1425.785,0
6.34,116.015625,90.0,-42.5,1425.785,0
5.95,113.90625,90.0,-42.0,1425.735,0
5.83,114.609375,90.0,-42.0,1425.785,0
9.43,99.84375,90.0,-36.0,1375.735,0
250.45,99.84375,90.0,-35.0,1376.01,1
7.54,109.335938,90.0,-37.5,1425.835,0
7.6,107.929688,90.0,-37.5,1425.785,0
16.84,111.09375,90.0,-17.5,1375.65,0
14.92,112.5,90.0,-17.5,1375.785,0
14.74,93.164063,90.0,-32.0,1425.735,0
16.42,93.164063,90.0,-32.0,1425.785,0
15.7,58.710938,90.0,-32.5,1375.055,0
8.8,31.640625,90.0,-33.0,1375.325,0
6.1,18.28125,90.0,-60.5,1375.51,0
4.18,107.929688,90.0,-30.5,1425.69,0
6.4,30.234375,90.0,-58.0,1425.97,0
6.58,109.335938,90.0,-30.5,1425.735,0
4.27,29.179688,90.0,-58.5,1426.01,0
6.55,109.335938,90.0,-30.5,1425.785,0
6.25,29.179688,90.0,-58.0,1425.735,0
4.18,109.335938,90.0,-30.5,1425.69,0
4.15,30.234375,90.0,-58.0,1426.06,0
10.57,105.117188,90.0,-17.5,1425.69,0
10.54,106.523438,90.0,-17.5,1425.785,0
9.7,105.117188,90.0,-17.5,1425.785,0
10.3,106.523438,90.0,-17.5,1425.65,0
10.6,106.523438,90.0,-17.5,1425.65,0
4.42,107.929688,90.0,-44.0,1376.145,0
2.44,116.015625,90.0,-18.0,1375.735,0
8.95,114.609375,90.0,-17.5,1375.65,0
7.24,112.5,90.0,-38.0,1425.785,0
7.15,112.5,90.0,-37.5,1425.785,0
283.0,112.5,90.0,-18.0,1376.195,1
278.65,112.5,90.0,-18.0,1376.245,1
4.27,103.007813,90.0,-35.0,1425.405,0
5.35,105.117188,90.0,-17.5,1425.6,0
5.83,103.007813,90.0,-17.0,1425.51,0
5.83,103.007813,90.0,-17.0,1425.735,0
5.83,103.007813,90.0,-17.0,1425.55,0
5.89,113.90625,90.0,-18.0,1425.6,0
10.24,103.007813,90.0,-17.0,1425.69,0
9.4,73.476563,90.0,-42.0,1425.325,0
9.25,76.992188,90.0,-41.0,1425.375,0
239.44,68.90625,90.0,-43.0,1426.245,1
11.77,111.09375,90.0,-36.0,1375.875,0
11.32,111.09375,90.0,-36.0,1375.835,0
17.14,111.09375,90.0,-17.5,1375.735,0
17.05,112.5,90.0,-17.5,1375.69,0
8.35,114.609375,90.0,-35.5,1425.55,0
8.47,113.90625,90.0,-35.5,1425.65,0
11.05,109.335938,90.0,-28.5,1425.735,0
11.05,107.929688,90.0,-28.5,1425.69,0
11.08,106.523438,90.0,-28.5,1425.6,0
11.08,106.523438,90.0,-28.0,1425.785,0
8.02,83.320313,90.0,-31.5,1375.92,0
7.99,84.726563,90.0,-32.0,1376.01,0
8.05,80.15625,90.0,-31.0,1425.835,0
8.05,78.398438,90.0,-31.0,1425.875,0
8.08,80.15625,90.0,-30.5,1425.835,0
8.08,80.15625,90.0,-30.5,1425.835,0
8.47,105.117188,90.0,-17.5,1425.735,0
8.38,105.117188,90.0,-17.5,1425.6,0
8.23,105.117188,90.0,-17.5,1425.69,0
8.29,106.523438,90.0,-18.0,1425.69,0
8.32,107.929688,90.0,-17.5,1425.875,0
8.29,106.523438,90.0,-17.5,1425.69,0
8.77,117.421875,90.0,-18.0,1375.69,0
9.82,116.015625,90.0,-18.0,1375.65,0
7.15,96.679688,90.0,-35.5,1425.835,0
9.85,24.257813,90.0,-63.5,1425.6,0
7.24,98.4375,90.0,-36.0,1425.735,0
272.89,112.5,90.0,-18.0,1376.245,1
291.88,112.5,90.0,-18.0,1376.145,1
5.17,103.007813,90.0,-35.0,1425.355,0
9.13,105.117188,90.0,-17.5,1425.55,0
9.37,105.117188,90.0,-17.5,1425.69,0
9.88,105.117188,90.0,-17.5,1425.65,0
9.67,105.117188,90.0,-17.5,1425.69,0
10.12,103.007813,90.0,-17.0,1425.65,0
9.64,103.007813,90.0,-17.0,1425.65,0
6.22,114.609375,90.0,-18.0,1375.785,0
8.74,101.601563,90.0,-33.5,1375.735,0
240.88,101.601563,90.0,-34.0,1376.195,1
2.95,189.84375,90.0,-66.5,1359.525,0
7.27,112.5,90.0,-40.0,1425.97,0
7.45,105.117188,90.0,-38.5,1425.92,0
9.34,96.679688,90.0,-40.0,1425.55,0
9.43,96.679688,90.0,-40.0,1425.55,0
14.77,95.273438,90.0,-37.0,1425.6,0
14.77,95.273438,90.0,-37.0,1425.415,0
14.8,95.273438,90.0,-37.0,1425.65,0
14.74,91.757813,90.0,-37.0,1425.65,0
5.35,107.929688,90.0,-38.5,1425.65,0
5.38,107.929688,90.0,-39.0,1425.65,0
3.37,81.5625,90.0,-66.0,1357.885,0
7.75,113.90625,90.0,-42.0,1376.105,0
5.77,98.4375,90.0,-39.0,1375.97,0
5.95,113.90625,90.0,-36.5,1375.6,0
6.22,112.5,90.0,-36.5,1375.735,0
4.54,48.515625,90.0,-68.5,1375.735,0
3.22,344.882813,90.0,-62.5,1373.44,0
6.22,103.007813,90.0,-17.5,1425.735,0
6.19,105.117188,90.0,-17.5,1425.735,0
6.19,106.523438,90.0,-17.5,1425.735,0
14.92,105.117188,90.0,-17.5,1425.69,0
4.42,106.523438,90.0,-44.5,1375.875,0
5.77,112.5,90.0,-43.0,1425.785,0
5.8,111.09375,90.0,-43.0,1425.69,0
9.4,98.4375,90.0,-35.0,1376.195,0
240.64,101.601563,90.0,-36.5,1376.38,1
17.62,107.929688,90.0,-37.0,1425.65,0
18.4,107.929688,90.0,-36.5,1425.785,0
5.29,106.523438,90.0,-37.5,1425.69,0
5.29,107.929688,90.0,-37.5,1425.785,0
6.1,106.523438,90.0,-37.5,1425.69,0
5.29,106.523438,90.0,-37.5,1425.785,0
5.29,106.523438,90.0,-37.5,1425.785,0
5.92,112.5,90.0,-31.5,1375.65,0
6.22,111.09375,90.0,-32.0,1375.69,0
10.48,103.007813,90.0,-17.0,1425.55,0
10.48,103.007813,90.0,-17.0,1425.65,0
10.24,103.007813,90.0,-17.0,1425.69,0
5.29,113.90625,90.0,-18.0,1425.51,0
10.39,103.007813,90.0,-17.0,1425.6,0
10.39,101.601563,90.0,-17.0,1425.6,0
6.79,119.882813,90.0,-31.0,1425.785,0
6.94,117.421875,90.0,-31.0,1425.735,0
14.47,111.09375,90.0,-17.5,1375.69,0
14.65,112.5,90.0,-17.5,1375.735,0
12.04,109.335938,90.0,-33.5,1425.735,0
12.04,112.5,90.0,-34.5,1425.785,0
11.95,93.164063,90.0,-35.5,1375.735,0
229.93,98.4375,90.0,-37.0,1375.97,1
9.25,83.320313,90.0,-33.5,1375.875,0
9.49,83.320313,90.0,-33.0,1375.735,0
7.0,113.90625,90.0,-32.0,1375.6,0
6.82,88.242188,90.0,-43.5,1425.6,0
6.79,86.835938,90.0,-44.0,1425.65,0
8.2,109.335938,90.0,-31.0,1375.69,0
8.17,107.929688,90.0,-31.5,1375.69,0
6.25,112.5,90.0,-35.5,1425.875,0
8.77,78.398438,90.0,-41.5,1425.785,0
8.74,76.992188,90.0,-41.0,1425.69,0
8.77,76.992188,90.0,-41.5,1425.835,0
8.8,78.398438,90.0,-42.0,1425.465,0
272.92,111.09375,90.0,-18.0,1376.33,1
289.48,112.5,90.0,-18.0,1376.245,1
4.27,103.007813,90.0,-36.0,1425.54,0
8.98,105.117188,90.0,-17.5,1425.735,0
8.95,105.117188,90.0,-17.5,1425.65,0
8.95,105.117188,90.0,-17.5,1425.6,0
15.49,103.007813,90.0,-17.0,1425.6,0
9.04,103.007813,90.0,-17.0,1425.6,0
15.34,103.007813,90.0,-17.0,1425.51,0
13.84,116.015625,90.0,-18.0,1375.65,0
11.35,114.609375,90.0,-18.0,1375.69,0
9.34,106.523438,90.0,-33.0,1375.785,0
9.58,107.929688,90.0,-33.0,1375.835,0
5.77,117.421875,90.0,-40.5,1425.92,0
5.8,116.015625,90.0,-40.5,1425.785,0
10.15,112.5,90.0,-38.5,1375.69,0
5.5,112.5,90.0,-43.0,1425.875,0
5.47,111.09375,90.0,-43.0,1425.69,0
17.83,109.335938,90.0,-39.5,1425.55,0
17.44,109.335938,90.0,-39.5,1425.65,0
5.62,111.09375,90.0,-32.0,1375.735,0
5.65,109.335938,90.0,-31.5,1375.65,0
8.89,83.320313,90.0,-37.5,1375.51,0
6.67,91.757813,90.0,-37.0,1375.55,0
9.04,95.273438,90.0,-37.0,1375.65,0
250.48,101.601563,90.0,-37.5,1376.105,1
13.3,123.75,90.0,-46.5,1425.51,0
14.77,124.453125,90.0,-47.0,1425.465,0
8.89,109.335938,90.0,-17.5,1375.785,0
9.82,107.929688,90.0,-18.0,1425.6,0
17.62,107.929688,90.0,-18.0,1425.51,0
8.65,106.523438,90.0,-18.5,1425.51,0
8.5,106.523438,90.0,-18.5,1425.55,0
5.53,113.90625,90.0,-31.5,1425.785,0
5.59,112.5,90.0,-31.5,1425.835,0
14.83,105.117188,90.0,-18.0,1425.735,0
14.83,105.117188,90.0,-18.0,1425.785,0
14.92,106.523438,90.0,-17.5,1425.835,0
14.92,106.523438,90.0,-17.5,1425.65,0
7.15,106.523438,90.0,-38.5,1425.785,0
7.03,105.117188,90.0,-38.5,1425.835,0
5.2,107.929688,90.0,-36.0,1425.65,0
5.23,106.523438,90.0,-36.0,1425.835,0
9.7,80.15625,90.0,-34.0,1375.785,0
13.93,109.335938,90.0,-31.5,1375.875,0
8.65,106.523438,90.0,-17.5,1425.6,0
8.74,106.523438,90.0,-17.5,1425.69,0
8.65,106.523438,90.0,-17.5,1425.735,0
8.68,106.523438,90.0,-17.5,1425.51,0
8.74,105.117188,90.0,-17.5,1425.735,0
8.65,105.117188,90.0,-17.5,1425.785,0
8.77,123.75,90.0,-31.0,1425.835,0
278.89,113.90625,90.0,-18.0,1376.295,1
278.68,112.5,90.0,-18.0,1376.33,1
5.29,103.007813,90.0,-17.0,1425.55,0
5.29,105.117188,90.0,-17.5,1425.6,0
5.98,103.007813,90.0,-17.0,1425.65,0
5.98,105.117188,90.0,-17.5,1425.65,0
5.98,103.007813,90.0,-17.0,1425.6,0
5.98,101.601563,90.0,-17.0,1425.65,0
7.0,118.828125,90.0,-39.0,1375.6,0
253.03,116.015625,90.0,-38.0,1375.875,1
9.34,80.15625,90.0,-35.5,1375.415,0
9.34,91.757813,90.0,-35.0,1375.69,0
8.38,101.601563,90.0,-33.5,1375.785,0
6.7,111.09375,90.0,-36.5,1425.65,0
6.67,111.09375,90.0,-36.0,1425.835,0
7.15,106.523438,90.0,-40.0,1425.55,0
8.29,27.773438,90.0,-55.0,1425.92,0
7.18,106.523438,90.0,-40.0,1425.6,0
8.02,31.640625,90.0,-55.0,1425.875,0
9.13,109.335938,90.0,-17.0,1375.65,0
14.65,112.5,90.0,-17.5,1375.69,0
